título,preço,condomínio,iptu,área,quartos,banheiros,vagas,url,latitude,longitude,bairro
"Apartamento na Rua dos Navegantes, 100, Porto de Galinhas em Ipojuca, por R$ 440.000 - Viva Real",R$ 440.000,,,57,2,2,,https://www.vivareal.com.br/imovel/apartamento-2-quartos-porto-de-galinhas-bairros-ipojuca-57m2-venda-RS440000-id-95171470/,-8.505555,-35.00135,Porto de Galinhas
"Apartamento na Rua dos Navegantes, 100, Porto de Galinhas em Ipojuca, por R$ 440.000 - Viva Real",R$ 440.000,,,57,2,2,,https://www.vivareal.com.br/imovel/apartamento-2-quartos-porto-de-galinhas-bairros-ipojuca-57m2-venda-RS440000-id-95171497/,-8.505555,-35.00135,Porto de Galinhas
"Apartamento na Rua dos Navegantes, 100, Porto de Galinhas em Ipojuca, por R$ 290.000 - Viva Real",R$ 290.000,,,67,3,2,2,https://www.vivareal.com.br/imovel/apartamento-3-quartos-porto-de-galinhas-bairros-ipojuca-com-garagem-67m2-venda-RS290000-id-91845801/,-8.505555,-35.00135,Porto de Galinhas
"Apartamento 80 m² na Porto de Galinhas em Ipojuca, por R$ 545.000 - Viva Real",R$ 545.000,,,80,3,1,1,https://www.vivareal.com.br/imovel/apartamento-3-quartos-porto-de-galinhas-bairros-ipojuca-com-garagem-80m2-venda-RS545000-id-94368437/,-8.472587,-34.994986,Porto de Galinhas
"Apartamento na Rua dos Navegantes, 100, Porto de Galinhas em Ipojuca, por R$ 280.000 - Viva Real",R$ 280.000,,,65,3,1,1,https://www.vivareal.com.br/imovel/apartamento-3-quartos-porto-de-galinhas-bairros-ipojuca-com-garagem-65m2-venda-RS280000-id-92354743/,-8.505555,-35.00135,Porto de Galinhas
"Apartamento na Rua dos Navegantes, 100, Porto de Galinhas em Ipojuca, por R$ 280.000 - Viva Real",R$ 280.000,,,65,3,1,1,https://www.vivareal.com.br/imovel/apartamento-3-quartos-porto-de-galinhas-bairros-ipojuca-com-garagem-65m2-venda-RS280000-id-92354750/,-8.505555,-35.00135,Porto de Galinhas
"Apartamento na Rua dos Navegantes, 100, Porto de Galinhas em Ipojuca, por R$ 280.000 - Viva Real",R$ 280.000,,,65,3,1,1,https://www.vivareal.com.br/imovel/apartamento-3-quartos-porto-de-galinhas-bairros-ipojuca-com-garagem-65m2-venda-RS280000-id-92354738/,-8.505555,-35.00135,Porto de Galinhas
"Apartamento na Rua Caraúna, 231, Porto de Galinhas em Ipojuca, por R$ 425.000 - Viva Real",R$ 425.000,R$ 1.000,,55,2,2,1,https://www.vivareal.com.br/imovel/apartamento-2-quartos-porto-de-galinhas-bairros-ipojuca-com-garagem-55m2-venda-RS425000-id-88828123/,-8.506148,-35.005396,Porto de Galinhas
"Apartamento na Rua Caraúna, 231, Porto de Galinhas em Ipojuca, por R$ 425.000 - Viva Real",R$ 425.000,R$ 1.000,,55,2,2,1,https://www.vivareal.com.br/imovel/apartamento-2-quartos-porto-de-galinhas-bairros-ipojuca-com-garagem-55m2-venda-RS425000-id-88828182/,-8.506148,-35.005396,Porto de Galinhas
"Apartamento na Rua Caraúna, 231, Porto de Galinhas em Ipojuca, por R$ 425.000 - Viva Real",R$ 425.000,R$ 1.000,,55,2,2,1,https://www.vivareal.com.br/imovel/apartamento-2-quartos-porto-de-galinhas-bairros-ipojuca-com-garagem-55m2-venda-RS425000-id-88828767/,-8.506148,-35.005396,Porto de Galinhas
"Apartamento na Rua dos Navegantes, 100, Porto de Galinhas em Ipojuca, por R$ 290.000 - Viva Real",R$ 290.000,,,65,3,1,1,https://www.vivareal.com.br/imovel/apartamento-3-quartos-porto-de-galinhas-bairros-ipojuca-com-garagem-65m2-venda-RS290000-id-92351846/,-8.505555,-35.00135,Porto de Galinhas
"Apartamento na Rua dos Navegantes, 100, Porto de Galinhas em Ipojuca, por R$ 290.000 - Viva Real",R$ 290.000,,,65,3,1,1,https://www.vivareal.com.br/imovel/apartamento-3-quartos-porto-de-galinhas-bairros-ipojuca-com-garagem-65m2-venda-RS290000-id-92352846/,-8.505555,-35.00135,Porto de Galinhas
"Apartamento na Rua dos Navegantes, 100, Porto de Galinhas em Ipojuca, por R$ 640.000 - Viva Real",R$ 640.000,R$ 937,,73,3,2,1,https://www.vivareal.com.br/imovel/apartamento-3-quartos-porto-de-galinhas-bairros-ipojuca-com-garagem-73m2-venda-RS640000-id-94934113/,-8.505555,-35.00135,Porto de Galinhas
"Apartamento na Rua dos Navegantes, 100, Porto de Galinhas em Ipojuca, por R$ 295.000 - Viva Real",R$ 295.000,,,65,3,1,1,https://www.vivareal.com.br/imovel/apartamento-3-quartos-porto-de-galinhas-bairros-ipojuca-com-garagem-65m2-venda-RS295000-id-92351860/,-8.505555,-35.00135,Porto de Galinhas
"Apartamento na Rua dos Navegantes, 100, Porto de Galinhas em Ipojuca, por R$ 741.600 - Viva Real",R$ 741.600,,,82,3,3,1,https://www.vivareal.com.br/imovel/apartamento-3-quartos-porto-de-galinhas-bairros-ipojuca-com-garagem-82m2-venda-RS741600-id-91917844/,-8.505555,-35.00135,Porto de Galinhas
"Apartamento na Avenida Beira Mar, S/N, Porto de Galinhas em Ipojuca, por R$ 520.000 - Viva Real",R$ 520.000,,,60,2,2,1,https://www.vivareal.com.br/imovel/apartamento-2-quartos-porto-de-galinhas-bairros-ipojuca-com-garagem-60m2-venda-RS520000-id-91769669/,-8.485522,-35.000637,Porto de Galinhas
"Apartamento na Rua dos Navegantes, 100, Porto de Galinhas em Ipojuca, por R$ 640.000 - Viva Real",R$ 640.000,R$ 937,,73,3,2,1,https://www.vivareal.com.br/imovel/apartamento-3-quartos-porto-de-galinhas-bairros-ipojuca-com-garagem-73m2-venda-RS640000-id-94934129/,-8.505555,-35.00135,Porto de Galinhas
"Apartamento na Rua dos Navegantes, 100, Porto de Galinhas em Ipojuca, por R$ 640.000 - Viva Real",R$ 640.000,R$ 937,,73,3,2,1,https://www.vivareal.com.br/imovel/apartamento-3-quartos-porto-de-galinhas-bairros-ipojuca-com-garagem-73m2-venda-RS640000-id-94934117/,-8.505555,-35.00135,Porto de Galinhas
"Apartamento na Rua dos Navegantes, 100, Porto de Galinhas em Ipojuca, por R$ 640.000 - Viva Real",R$ 640.000,R$ 937,,73,3,2,1,https://www.vivareal.com.br/imovel/apartamento-3-quartos-porto-de-galinhas-bairros-ipojuca-com-garagem-73m2-venda-RS640000-id-94934140/,-8.505555,-35.00135,Porto de Galinhas
"Apartamento na Rua dos Navegantes, 100, Porto de Galinhas em Ipojuca, por R$ 640.000 - Viva Real",R$ 640.000,R$ 937,,73,3,2,1,https://www.vivareal.com.br/imovel/apartamento-3-quartos-porto-de-galinhas-bairros-ipojuca-com-garagem-73m2-venda-RS640000-id-94934149/,-8.505555,-35.00135,Porto de Galinhas
"Apartamento na Rua dos Navegantes, 100, Porto de Galinhas em Ipojuca, por R$ 280.000 - Viva Real",R$ 280.000,,,65,3,1,1,https://www.vivareal.com.br/imovel/apartamento-3-quartos-porto-de-galinhas-bairros-ipojuca-com-garagem-65m2-venda-RS280000-id-92348516/,-8.505555,-35.00135,Porto de Galinhas
"Apartamento na Rua dos Navegantes, 100, Porto de Galinhas em Ipojuca, por R$ 280.000 - Viva Real",R$ 280.000,,,65,3,1,1,https://www.vivareal.com.br/imovel/apartamento-3-quartos-porto-de-galinhas-bairros-ipojuca-com-garagem-65m2-venda-RS280000-id-92349056/,-8.505555,-35.00135,Porto de Galinhas
"Apartamento na Rua dos Navegantes, 100, Porto de Galinhas em Ipojuca, por R$ 640.000 - Viva Real",R$ 640.000,R$ 937,,73,3,2,1,https://www.vivareal.com.br/imovel/apartamento-3-quartos-porto-de-galinhas-bairros-ipojuca-com-garagem-73m2-venda-RS640000-id-94934100/,-8.505555,-35.00135,Porto de Galinhas
"Apartamento na Rua dos Navegantes, 100, Porto de Galinhas em Ipojuca, por R$ 640.000 - Viva Real",R$ 640.000,R$ 937,,73,3,2,1,https://www.vivareal.com.br/imovel/apartamento-3-quartos-porto-de-galinhas-bairros-ipojuca-com-garagem-73m2-venda-RS640000-id-94934124/,-8.505555,-35.00135,Porto de Galinhas
"Apartamento 68 m² na Porto de Galinhas em Ipojuca, por R$ 591.300 - Viva Real",R$ 591.300,,,68,3,2,1,https://www.vivareal.com.br/imovel/apartamento-3-quartos-porto-de-galinhas-bairros-ipojuca-com-garagem-68m2-venda-RS591300-id-92173708/,-8.48129,-34.999185,Porto de Galinhas
"Apartamento na Rua dos Navegantes, 100, Porto de Galinhas em Ipojuca, por R$ 290.000 - Viva Real",R$ 290.000,,,65,3,1,1,https://www.vivareal.com.br/imovel/apartamento-3-quartos-porto-de-galinhas-bairros-ipojuca-com-garagem-65m2-venda-RS290000-id-92348576/,-8.505555,-35.00135,Porto de Galinhas
"Apartamento na Rua dos Navegantes, 100, Porto de Galinhas em Ipojuca, por R$ 290.000 - Viva Real",R$ 290.000,,,65,3,1,1,https://www.vivareal.com.br/imovel/apartamento-3-quartos-porto-de-galinhas-bairros-ipojuca-com-garagem-65m2-venda-RS290000-id-92348550/,-8.505555,-35.00135,Porto de Galinhas
"Apartamento na Rua dos Navegantes, 100, Porto de Galinhas em Ipojuca, por R$ 290.000 - Viva Real",R$ 290.000,,,65,3,1,1,https://www.vivareal.com.br/imovel/apartamento-3-quartos-porto-de-galinhas-bairros-ipojuca-com-garagem-65m2-venda-RS290000-id-92348558/,-8.505555,-35.00135,Porto de Galinhas
"Apartamento na Rua dos Navegantes, 100, Porto de Galinhas em Ipojuca, por R$ 270.000 - Viva Real",R$ 270.000,,,58,2,2,1,https://www.vivareal.com.br/imovel/apartamento-2-quartos-porto-de-galinhas-bairros-ipojuca-com-garagem-58m2-venda-RS270000-id-92064777/,-8.505555,-35.00135,Porto de Galinhas
"Apartamento na Rua Caraúna, 231, Porto de Galinhas em Ipojuca, por R$ 425.000 - Viva Real",R$ 425.000,R$ 1.200,,55,2,2,1,https://www.vivareal.com.br/imovel/apartamento-2-quartos-porto-de-galinhas-bairros-ipojuca-com-garagem-55m2-venda-RS425000-id-89373977/,-8.506148,-35.005396,Porto de Galinhas
"Apartamento na Rua Caraúna, 231, Porto de Galinhas em Ipojuca, por R$ 425.000 - Viva Real",R$ 425.000,R$ 1.200,,55,2,2,1,https://www.vivareal.com.br/imovel/apartamento-2-quartos-porto-de-galinhas-bairros-ipojuca-com-garagem-55m2-venda-RS425000-id-89373983/,-8.506148,-35.005396,Porto de Galinhas
"Apartamento na Rua Caraúna, 231, Porto de Galinhas em Ipojuca, por R$ 425.000 - Viva Real",R$ 425.000,R$ 1.200,,55,2,2,1,https://www.vivareal.com.br/imovel/apartamento-2-quartos-porto-de-galinhas-bairros-ipojuca-com-garagem-55m2-venda-RS425000-id-89373985/,-8.506148,-35.005396,Porto de Galinhas
"Apartamento na Rua Caraúna, 231, Porto de Galinhas em Ipojuca, por R$ 425.000 - Viva Real",R$ 425.000,R$ 1.200,,55,2,2,1,https://www.vivareal.com.br/imovel/apartamento-2-quartos-porto-de-galinhas-bairros-ipojuca-com-garagem-55m2-venda-RS425000-id-89373989/,-8.506148,-35.005396,Porto de Galinhas
"Apartamento na Rua dos Navegantes, 100, Porto de Galinhas em Ipojuca, por R$ 290.000 - Viva Real",R$ 290.000,,,58,2,2,1,https://www.vivareal.com.br/imovel/apartamento-2-quartos-porto-de-galinhas-bairros-ipojuca-com-garagem-58m2-venda-RS290000-id-91925088/,-8.505555,-35.00135,Porto de Galinhas
"Apartamento 53 m² na Porto de Galinhas em Ipojuca, por R$ 469.000 - Viva Real",R$ 469.000,,,53,2,2,1,https://www.vivareal.com.br/imovel/apartamento-2-quartos-porto-de-galinhas-bairros-ipojuca-com-garagem-53m2-venda-RS469000-id-94602547/,-8.485522,-35.000637,Porto de Galinhas
"Apartamento na Rua Caraúna, 30, Porto de Galinhas em Ipojuca, por R$ 296.000 - Viva Real",R$ 296.000,R$ 595,,67,3,2,1,https://www.vivareal.com.br/imovel/apartamento-3-quartos-porto-de-galinhas-bairros-ipojuca-com-garagem-67m2-venda-RS296000-id-1037117970/,-8.506901,-35.002756,Porto de Galinhas
"Apartamento na Rua dos Navegantes, 100, Porto de Galinhas em Ipojuca, por R$ 280.000 - Viva Real",R$ 280.000,,,67,3,2,2,https://www.vivareal.com.br/imovel/apartamento-3-quartos-porto-de-galinhas-bairros-ipojuca-com-garagem-67m2-venda-RS280000-id-91845825/,-8.505555,-35.00135,Porto de Galinhas
"Apartamento na Rua dos Navegantes, 100, Porto de Galinhas em Ipojuca, por R$ 290.000 - Viva Real",R$ 290.000,,,67,2,2,1,https://www.vivareal.com.br/imovel/apartamento-2-quartos-porto-de-galinhas-bairros-ipojuca-com-garagem-67m2-venda-RS290000-id-91923842/,-8.505555,-35.00135,Porto de Galinhas
"Apartamento na Rua dos Navegantes, 100, Porto de Galinhas em Ipojuca, por R$ 290.000 - Viva Real",R$ 290.000,,,67,2,2,1,https://www.vivareal.com.br/imovel/apartamento-2-quartos-porto-de-galinhas-bairros-ipojuca-com-garagem-67m2-venda-RS290000-id-91924379/,-8.505555,-35.00135,Porto de Galinhas
"Apartamento na Rua dos Navegantes, 100, Porto de Galinhas em Ipojuca, por R$ 269.000 - Viva Real",R$ 269.000,,,58,2,2,1,https://www.vivareal.com.br/imovel/apartamento-2-quartos-porto-de-galinhas-bairros-ipojuca-com-garagem-58m2-venda-RS269000-id-91955904/,-8.505555,-35.00135,Porto de Galinhas
"Apartamento na Rua dos Navegantes, 100, Porto de Galinhas em Ipojuca, por R$ 290.000 - Viva Real",R$ 290.000,,,67,3,2,2,https://www.vivareal.com.br/imovel/apartamento-3-quartos-porto-de-galinhas-bairros-ipojuca-com-garagem-67m2-venda-RS290000-id-91845815/,-8.505555,-35.00135,Porto de Galinhas
"Apartamento na Rua Caraúna, 231, Porto de Galinhas em Ipojuca, por R$ 320.450 - Viva Real",R$ 320.450,R$ 600,,59,2,2,1,https://www.vivareal.com.br/imovel/apartamento-2-quartos-porto-de-galinhas-bairros-ipojuca-com-garagem-59m2-venda-RS320450-id-91879773/,-8.506066,-35.005352,Porto de Galinhas
"Apartamento na Rua dos Navegantes, 100, Porto de Galinhas em Ipojuca, por R$ 280.000 - Viva Real",R$ 280.000,,,67,3,2,2,https://www.vivareal.com.br/imovel/apartamento-3-quartos-porto-de-galinhas-bairros-ipojuca-com-garagem-67m2-venda-RS280000-id-91845806/,-8.505555,-35.00135,Porto de Galinhas
"Apartamento na Rua dos Navegantes, 100, Porto de Galinhas em Ipojuca, por R$ 290.000 - Viva Real",R$ 290.000,,,67,3,2,2,https://www.vivareal.com.br/imovel/apartamento-3-quartos-porto-de-galinhas-bairros-ipojuca-com-garagem-67m2-venda-RS290000-id-91845780/,-8.505555,-35.00135,Porto de Galinhas
"Apartamento na Rua Caraúna, 231, Porto de Galinhas em Ipojuca, por R$ 470.000 - Viva Real",R$ 470.000,,,47,1,1,1,https://www.vivareal.com.br/imovel/apartamento-1-quartos-porto-de-galinhas-bairros-ipojuca-com-garagem-47m2-venda-RS470000-id-57858266/,-8.506431,-35.005828,Porto de Galinhas
"Apartamento na Rua Caraúna, 237, Porto de Galinhas em Ipojuca, por R$ 270.000 - Viva Real",R$ 270.000,,,65,3,2,1,https://www.vivareal.com.br/imovel/apartamento-3-quartos-porto-de-galinhas-bairros-ipojuca-com-garagem-65m2-venda-RS270000-id-92064537/,-8.506996,-35.001103,Porto de Galinhas
"Apartamento 72 m² na Porto de Galinhas em Ipojuca, por R$ 559.000 - Viva Real",R$ 559.000,,,72,2,2,1,https://www.vivareal.com.br/imovel/apartamento-2-quartos-porto-de-galinhas-bairros-ipojuca-com-garagem-72m2-venda-RS559000-id-93079737/,-8.506627,-35.005716,Porto de Galinhas
"Apartamento na Rua dos Navegantes, 100, Porto de Galinhas em Ipojuca, por R$ 295.000 - Viva Real",R$ 295.000,,,65,3,2,1,https://www.vivareal.com.br/imovel/apartamento-3-quartos-porto-de-galinhas-bairros-ipojuca-com-garagem-65m2-venda-RS295000-id-95122156/,-8.505555,-35.00135,Porto de Galinhas
"Apartamento na Rua dos Navegantes, 100, Porto de Galinhas em Ipojuca, por R$ 505.000 - Viva Real",R$ 505.000,,,80,3,1,2,https://www.vivareal.com.br/imovel/apartamento-3-quartos-porto-de-galinhas-bairros-ipojuca-com-garagem-80m2-venda-RS505000-id-93914959/,-8.505555,-35.00135,Porto de Galinhas
"Apartamento na Rua dos Navegantes, 100, Porto de Galinhas em Ipojuca, por R$ 620.000 - Viva Real",R$ 620.000,,,68,3,3,1,https://www.vivareal.com.br/imovel/apartamento-3-quartos-porto-de-galinhas-bairros-ipojuca-com-garagem-68m2-venda-RS620000-id-91917867/,-8.505555,-35.00135,Porto de Galinhas
"Apartamento na Rua Caraúna, 231, Porto de Galinhas em Ipojuca, por R$ 269.000 - Viva Real",R$ 269.000,,,58,2,2,1,https://www.vivareal.com.br/imovel/apartamento-2-quartos-porto-de-galinhas-bairros-ipojuca-com-garagem-58m2-venda-RS269000-id-94568620/,-8.506066,-35.005352,Porto de Galinhas
"Apartamento na Rua dos Navegantes, 100, Porto de Galinhas em Ipojuca, por R$ 295.000 - Viva Real",R$ 295.000,,,65,3,2,1,https://www.vivareal.com.br/imovel/apartamento-3-quartos-porto-de-galinhas-bairros-ipojuca-com-garagem-65m2-venda-RS295000-id-95006228/,-8.505555,-35.00135,Porto de Galinhas
"Apartamento na Rua dos Navegantes, 100, Porto de Galinhas em Ipojuca, por R$ 647.200 - Viva Real",R$ 647.200,,,80,3,3,1,https://www.vivareal.com.br/imovel/apartamento-3-quartos-porto-de-galinhas-bairros-ipojuca-com-garagem-80m2-venda-RS647200-id-91917889/,-8.505555,-35.00135,Porto de Galinhas
"Apartamento na Rua dos Navegantes, 100, Porto de Galinhas em Ipojuca, por R$ 440.000 - Viva Real",R$ 440.000,,,53,2,2,1,https://www.vivareal.com.br/imovel/apartamento-2-quartos-porto-de-galinhas-bairros-ipojuca-com-garagem-53m2-venda-RS440000-id-95006663/,-8.505555,-35.00135,Porto de Galinhas
"Apartamento na Rua dos Navegantes, 100, Porto de Galinhas em Ipojuca, por R$ 452.000 - Viva Real",R$ 452.000,,,53,2,2,1,https://www.vivareal.com.br/imovel/apartamento-2-quartos-porto-de-galinhas-bairros-ipojuca-com-garagem-53m2-venda-RS452000-id-91917869/,-8.505555,-35.00135,Porto de Galinhas
"Apartamento na Rua dos Navegantes, 100, Porto de Galinhas em Ipojuca, por R$ 452.000 - Viva Real",R$ 452.000,,,53,2,2,1,https://www.vivareal.com.br/imovel/apartamento-2-quartos-porto-de-galinhas-bairros-ipojuca-com-garagem-53m2-venda-RS452000-id-91917947/,-8.505555,-35.00135,Porto de Galinhas
"Apartamento na Rua dos Navegantes, 100, Porto de Galinhas em Ipojuca, por R$ 440.000 - Viva Real",R$ 440.000,,,53,2,2,1,https://www.vivareal.com.br/imovel/apartamento-2-quartos-porto-de-galinhas-bairros-ipojuca-com-garagem-53m2-venda-RS440000-id-95005936/,-8.505555,-35.00135,Porto de Galinhas
"Apartamento na Rua dos Navegantes, 100, Porto de Galinhas em Ipojuca, por R$ 440.000 - Viva Real",R$ 440.000,,,53,2,2,1,https://www.vivareal.com.br/imovel/apartamento-2-quartos-porto-de-galinhas-bairros-ipojuca-com-garagem-53m2-venda-RS440000-id-95006227/,-8.505555,-35.00135,Porto de Galinhas
"Apartamento na Rua dos Navegantes, 100, Porto de Galinhas em Ipojuca, por R$ 440.000 - Viva Real",R$ 440.000,,,53,2,2,1,https://www.vivareal.com.br/imovel/apartamento-2-quartos-porto-de-galinhas-bairros-ipojuca-com-garagem-53m2-venda-RS440000-id-95006698/,-8.505555,-35.00135,Porto de Galinhas
"Apartamento na Rua dos Navegantes, 100, Porto de Galinhas em Ipojuca, por R$ 290.000 - Viva Real",R$ 290.000,,,65,2,2,1,https://www.vivareal.com.br/imovel/apartamento-2-quartos-porto-de-galinhas-bairros-ipojuca-com-garagem-65m2-venda-RS290000-id-92256695/,-8.505555,-35.00135,Porto de Galinhas
"Apartamento na Rua dos Navegantes, 100, Porto de Galinhas em Ipojuca, por R$ 290.000 - Viva Real",R$ 290.000,,,65,2,2,1,https://www.vivareal.com.br/imovel/apartamento-2-quartos-porto-de-galinhas-bairros-ipojuca-com-garagem-65m2-venda-RS290000-id-92256827/,-8.505555,-35.00135,Porto de Galinhas
"Apartamento na Rua dos Navegantes, 100, Porto de Galinhas em Ipojuca, por R$ 290.000 - Viva Real",R$ 290.000,,,65,2,2,1,https://www.vivareal.com.br/imovel/apartamento-2-quartos-porto-de-galinhas-bairros-ipojuca-com-garagem-65m2-venda-RS290000-id-92256837/,-8.505555,-35.00135,Porto de Galinhas
"Apartamento na Rua dos Navegantes, 100, Porto de Galinhas em Ipojuca, por R$ 290.000 - Viva Real",R$ 290.000,,,65,2,2,1,https://www.vivareal.com.br/imovel/apartamento-2-quartos-porto-de-galinhas-bairros-ipojuca-com-garagem-65m2-venda-RS290000-id-92256755/,-8.505555,-35.00135,Porto de Galinhas
"Apartamento na Rua dos Navegantes, 100, Porto de Galinhas em Ipojuca, por R$ 290.000 - Viva Real",R$ 290.000,,,65,2,2,1,https://www.vivareal.com.br/imovel/apartamento-2-quartos-porto-de-galinhas-bairros-ipojuca-com-garagem-65m2-venda-RS290000-id-92256815/,-8.505555,-35.00135,Porto de Galinhas
"Apartamento na Rua dos Navegantes, 100, Porto de Galinhas em Ipojuca, por R$ 290.000 - Viva Real",R$ 290.000,,,65,2,2,1,https://www.vivareal.com.br/imovel/apartamento-2-quartos-porto-de-galinhas-bairros-ipojuca-com-garagem-65m2-venda-RS290000-id-92256747/,-8.505555,-35.00135,Porto de Galinhas
"Apartamento na Rua dos Navegantes, 100, Porto de Galinhas em Ipojuca, por R$ 290.000 - Viva Real",R$ 290.000,,,65,2,2,1,https://www.vivareal.com.br/imovel/apartamento-2-quartos-porto-de-galinhas-bairros-ipojuca-com-garagem-65m2-venda-RS290000-id-92256777/,-8.505555,-35.00135,Porto de Galinhas
"Apartamento na Rua Caraúna, 231, Porto de Galinhas em Ipojuca, por R$ 425.000 - Viva Real",R$ 425.000,R$ 1.200,,55,2,2,1,https://www.vivareal.com.br/imovel/apartamento-2-quartos-porto-de-galinhas-bairros-ipojuca-com-garagem-55m2-venda-RS425000-id-89373990/,-8.506148,-35.005396,Porto de Galinhas
"Apartamento 29 m² em Ipojuca em Ipojuca, por R$ 202.802 - Viva Real",R$ 202.802,,,29,1,1,1,https://www.vivareal.com.br/imovel/apartamento-1-quartos-ipojuca-bairros-ipojuca-com-garagem-29m2-venda-RS202802-id-86350795/,,,Ipojuca
"Apartamento 80 m² na Porto de Galinhas em Ipojuca, por R$ 545.000 - Viva Real",R$ 545.000,,,80,3,1,1,https://www.vivareal.com.br/imovel/apartamento-3-quartos-porto-de-galinhas-bairros-ipojuca-com-garagem-80m2-venda-RS545000-id-94368342/,-8.472587,-34.994986,Porto de Galinhas
"Apartamento 80 m² na Porto de Galinhas em Ipojuca, por R$ 545.000 - Viva Real",R$ 545.000,,,80,3,1,1,https://www.vivareal.com.br/imovel/apartamento-3-quartos-porto-de-galinhas-bairros-ipojuca-com-garagem-80m2-venda-RS545000-id-94368380/,-8.472587,-34.994986,Porto de Galinhas
